	Date	ID	Lat	Long	Type
1984	2018-08-25	5746563	54.672110003654	25.297127613042	10020202
1985	2018-08-26	5747044	54.704236645513	25.3102869395	10020202
1986	2018-08-26	5747052	54.677021103994	25.283173208714	10020202
1987	2018-08-28	5748293	54.671962115703	25.283168730445	10020202
1988	2018-08-28	5749181	54.675436401626	25.285170017727	10020202
1989	2018-08-28	5748983	54.694847123157	25.251561098711	10020202
1990	2018-08-29	5750534	54.675027470108	25.261665865402	10020202
1991	2018-08-29	5749594	54.685023790553	25.280975142081	10020202
1992	2018-08-29	5750441	54.668395048434	25.265196533648	10020202
1993	2018-08-29	5750543	54.692067290252	25.306357971345	10020202
1994	2018-08-31	5753414	54.67989455732	25.264561645961	10020202
1995	2018-09-01	5753203	54.683919245988	25.311152283214	10020202
1996	2018-09-01	5753064	54.670686696456	25.255670746859	10020203
1997	2018-09-01	5753066	54.670686696456	25.255670746859	10020202
1998	2018-09-01	5753226	54.701771923847	25.295482780129	10020202
1999	2018-09-02	5753437	54.673284563719	25.275364843572	10020202
2000	2018-09-02	5763543	54.692419624237	25.266393771346	10020202
2001	2018-09-02	5754869	54.686046922844	25.278541277799	10020202
2002	2018-09-02	5805596	54.673284563719	25.275364843572	10020202
2003	2018-09-03	5754162	54.675096021884	25.27058381345	10020202
2004	2018-09-03	5754614	54.702502702327	25.285079129431	10020202
2005	2018-09-03	5754854	54.683243446859	25.312154092409	10020202
2006	2018-09-04	5755870	54.686073689874	25.279410678601	10020202
2007	2018-09-04	5756991	54.693117269482	25.288862337199	10020202
2008	2018-09-04	5840669	54.693117269482	25.288862337199	10020202
2009	2018-09-05	5755884	54.671354932478	25.281955747582	10020202
2010	2018-09-05	5831603	54.671354932478	25.281955747582	10020201
2011	2018-09-06	5757979	54.679104292512	25.290930556686	10020202
2012	2018-09-08	5760235	54.680344258878	25.285867829647	10020202
2013	2018-09-09	5760055	54.684164791035	25.256598582035	10020203
2014	2018-09-09	5760023	54.672199355999	25.281129589887	10020202
2015	2018-09-11	5762893	54.7009420266	25.28141464041	10020202
2016	2018-09-11	5765252	54.676505178721	25.291980055596	10020202
2017	2018-09-11	5762839	54.69850377752	25.24987396427	10020202
2018	2018-09-11	5804076	54.671853017339	25.256714528229	10020202
2019	2018-09-13	5779628	54.679691749499	25.2880802959	10020202
2020	2018-09-13	5765193	54.676690935164	25.249420898943	10020203
2021	2018-09-14	5766223	54.676690935164	25.249420898943	10020202
2022	2018-09-14	5773429	54.692419624237	25.266393771346	10020203
2023	2018-09-14	5766263	54.698615256376	25.27625245412	10020202
2024	2018-09-15	5787254	54.68743813262	25.277840507191	10020202
2025	2018-09-15	5774465	54.683233417507	25.281182412261	10020202
2026	2018-09-16	5781410	54.678057682118	25.286260769159	10020202
2027	2018-09-17	5778078	54.699382439567	25.284437465505	10020202
2028	2018-09-18	5769498	54.671354932478	25.281955747582	10020202
2029	2018-09-18	5769415	54.670225048951	25.254261152218	10020202
2030	2018-09-18	5864410	54.671354932478	25.281955747582	10020202
2031	2018-09-20	5771580	54.675388847142	25.304752527481	10020203
2032	2018-09-20	5771989	54.701771923847	25.295482780129	10020201
2033	2018-09-20	5771578	54.698971675746	25.267978688411	10020202
2034	2018-09-21	5774284	54.675027470108	25.261665865402	10020202
2035	2018-09-22	5778292	54.678057682118	25.286260769159	10020202
2036	2018-09-23	5773119	54.675096021884	25.27058381345	10020203
2037	2018-09-24	5778395	54.704578720688	25.296022235129	10020202
2038	2018-09-24	5780053	54.704578720688	25.296022235129	10020202
2039	2018-09-24	5773345	54.671962115703	25.283168730445	10020202
2040	2018-09-24	5774360	54.680717618653	25.254538105734	10020202
2041	2018-09-25	5775519	54.667871112148	25.296899497202	10020202
2042	2018-09-27	5777183	54.704578720688	25.296022235129	10020202
2043	2018-09-27	5777467	54.672083905141	25.309577059286	10020202
2044	2018-09-28	5778446	54.679960882491	25.271960850386	10020202
2045	2018-09-28	5778441	54.679960882491	25.271960850386	10020203
2046	2018-09-28	5778566	54.705049871639	25.299016574134	10020202
2047	2018-09-28	5777753	54.68683504642	25.281342393021	10020202
2048	2018-09-28	5778082	54.674180422239	25.267919299683	10020202
2049	2018-09-28	5841038	54.674180422239	25.267919299683	10020202
2050	2018-09-29	5778980	54.675911347701	25.261352138539	10020203
2051	2018-09-29	5787572	54.700214664599	25.269413841042	10020202
2052	2018-09-29	5778776	54.676782959982	25.287833142643	10020202
2053	2018-09-29	5778627	54.700214664599	25.269413841042	10020202
2054	2018-09-30	5783850	54.676957294183	25.254081016066	10020202
2055	2018-09-30	5779131	54.678057682118	25.286260769159	10020202
2056	2018-09-30	5779216	54.704578720688	25.296022235129	10020202
2057	2018-09-30	5779414	54.698066197184	25.250481091962	10020202
